index,id,name,type,equipment,movementPattern,variantGroupId,efc,cnc,ssc,ttc,subMuscleGroup,muscles,technicalAspectCount,flagCount,highestSeverity,flagCodes,flagDetails,sample10Percent
636,quads_sentadilla_trasera_mancuernas,Sentadilla Trasera con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
637,quads_sentadilla_trasera_kettlebell,Sentadilla Trasera con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
638,quads_sentadilla_trasera_maquina_smith,Sentadilla Trasera en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
639,quads_sentadilla_frontal_barra_recta,Sentadilla Frontal con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5: | Core:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
640,quads_sentadilla_frontal_barra_ssb,Sentadilla Frontal con Barra Safety (SSB),Accesorio,Barra Safety,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5: | Core:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",YES
641,quads_sentadilla_frontal_mancuernas,Sentadilla Frontal con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
642,quads_sentadilla_frontal_kettlebell,Sentadilla Frontal con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
643,quads_sentadilla_frontal_maquina_smith,Sentadilla Frontal en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
644,quads_sentadilla_bazuca_barra_recta,Sentadilla Bazuca con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
645,quads_sentadilla_bazuca_mancuerna,Sentadilla Bazuca con Mancuerna,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
646,quads_sentadilla_bazuca_kettlebell,Sentadilla Bazuca con Kettlebell,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
647,quads_sentadilla_bazuca_maquina_smith,Sentadilla Bazuca en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
648,quads_sentadilla_somersault_barra_recta,Sentadilla Somersault con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteo Mayor:secondary:0.4:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",
649,quads_sentadilla_somersault_mancuerna,Sentadilla Somersault con Mancuerna,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteo Mayor:secondary:0.4:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",YES
650,quads_sentadilla_somersault_kettlebell,Sentadilla Somersault con Kettlebell,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteo Mayor:secondary:0.4:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",
651,quads_sentadilla_somersault_maquina_smith,Sentadilla Somersault en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteo Mayor:secondary:0.4:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",
652,quads_sentadilla_zercher_barra_recta,Sentadilla Zercher con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
653,quads_sentadilla_copa_mancuerna,Sentadilla Copa con Mancuerna (Goblet Squat),Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps,Cuádriceps:primary:1.0:Cuádriceps | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps"" en Cuádriceps.",
654,quads_sentadilla_copa_kettlebell,Sentadilla Copa con Kettlebell,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps,Cuádriceps:primary:1.0:Cuádriceps | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps"" en Cuádriceps.",
655,quads_sentadilla_copa_disco,Sentadilla Copa con Disco,Accesorio,Disco,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps,Cuádriceps:primary:1.0:Cuádriceps | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps"" en Cuádriceps.",
656,quads_sentadilla_hack_maquina,Sentadilla en Máquina Hack,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
657,quads_sentadilla_hack_invertida_maquina,Sentadilla Invertida en Máquina Hack,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
658,quads_sentadilla_hack_barra_recta,Sentadilla Hack con Barra Libre,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
659,quads_sentadilla_hack_maquina_smith,Sentadilla Hack en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
660,quads_sentadilla_pendulo_maquina,Sentadilla en Máquina Péndulo,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
661,quads_sentadilla_belt_squat_maquina,Sentadilla en Máquina Belt Squat,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.5:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
662,quads_sentadilla_sissy_libre,Sentadilla Sissy Libre,Accesorio,Peso Corporal,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.4:,0,0,,,,
663,quads_sentadilla_sissy_maquina_smith,Sentadilla Sissy en Máquina Smith,Accesorio,Máquina Smith,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
664,quads_sentadilla_sissy_maquina_hack,Sentadilla Sissy en Máquina Hack,Accesorio,Máquina,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
665,quads_sentadilla_sissy_maquina_pendulo,Sentadilla Sissy en Máquina Péndulo,Accesorio,Máquina,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
666,quads_sentadilla_sissy_prensa,Sentadilla Sissy en Prensa de Piernas,Accesorio,Máquina,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
667,quads_sentadilla_sissy_banco,Sentadilla Sissy en Banco Sissy,Accesorio,Peso Corporal,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
668,quads_reverse_nordic_peso_corporal,Curl Nórdico Inverso (Reverse Nordic Curl),Aislamiento,Peso Corporal,Estiramiento Biarticular,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.5:,0,0,,,,
669,quads_prensa_piernas_45_maquina,Prensa de Piernas a 45º en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
670,quads_prensa_piernas_horizontal_maquina,Prensa de Piernas Horizontal en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
671,quads_prensa_piernas_vertical_maquina,Prensa de Piernas Vertical en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
672,quads_prensa_piernas_unilateral_maquina,Prensa de Piernas Unilateral en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteo Mayor:secondary:0.6:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",YES
673,quads_extension_cuadriceps_maquina,Extensión de Cuádriceps en Máquina,Aislamiento,Máquina,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.2:,0,1,ORANGE,1.1_ACTIVATION_ROLE,1.1_ACTIVATION_ROLE: Antebrazo/secondary usa activation=0.2.,
674,quads_extension_cuadriceps_maquina_unilateral,Extensión de Cuádriceps Unilateral en Máquina,Aislamiento,Máquina,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.2:,0,1,ORANGE,1.1_ACTIVATION_ROLE,1.1_ACTIVATION_ROLE: Antebrazo/secondary usa activation=0.2.,YES
675,quads_extension_cuadriceps_polea,Extensión de Cuádriceps en Polea,Aislamiento,Polea,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.2:,0,5,ORANGE,1.1_ACTIVATION_ROLE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.1_ACTIVATION_ROLE: Antebrazo/secondary usa activation=0.2. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
676,quads_extension_cuadriceps_polea_unilateral,Extensión de Cuádriceps en Polea Unilateral,Aislamiento,Polea,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.2:,0,5,ORANGE,1.1_ACTIVATION_ROLE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.1_ACTIVATION_ROLE: Antebrazo/secondary usa activation=0.2. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
677,quads_extension_cuadriceps_banda,Extensión de Cuádriceps en Banda Elástica,Aislamiento,Banda Elástica,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.2:,0,5,ORANGE,1.1_ACTIVATION_ROLE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"1.1_ACTIVATION_ROLE: Antebrazo/secondary usa activation=0.2. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",YES
678,quads_sentadilla_bulgara_mancuernas,Sentadilla Búlgara con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteo Mayor:secondary:0.7:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
679,quads_sentadilla_bulgara_kettlebell,Sentadilla Búlgara con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteo Mayor:secondary:0.7:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
680,quads_sentadilla_bulgara_barra_recta,Sentadilla Búlgara con Barra Recta,Accesorio,Barra,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteo Mayor:secondary:0.7:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
681,quads_sentadilla_bulgara_polea,Sentadilla Búlgara en Polea,Accesorio,Polea,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteo Mayor:secondary:0.7:,0,5,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Accesorio, equipo=Polea (2.00–2.00). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Accesorio, equipo=Polea (2.50–2.50). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Accesorio, equipo=Polea (1.80–1.80).",YES
682,quads_sentadilla_bulgara_maquina_smith,Sentadilla Búlgara en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteo Mayor:secondary:0.7:,0,2,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Glúteo Mayor"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
