index,id,name,type,equipment,movementPattern,variantGroupId,efc,cnc,ssc,ttc,subMuscleGroup,muscles,technicalAspectCount,flagCount,highestSeverity,flagCodes,flagDetails,sample10Percent
624,deltoides_elevaciones_posteriores_arana_mancuernas,Elevaciones Posteriores Araña con Mancuernas,Aislamiento,Mancuerna,Abducción Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior,Deltoides:primary:1.0:Deltoides Posterior | Trapecio:secondary:0.6: | Romboides:secondary:0.5:,0,0,,,,
625,deltoides_elevaciones_posteriores_arana_kettlebell,Elevaciones Posteriores Araña con Kettlebells,Aislamiento,Kettlebell,Abducción Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior,Deltoides:primary:1.0:Deltoides Posterior | Trapecio:secondary:0.6: | Romboides:secondary:0.5:,0,0,,,,
626,deltoides_elevaciones_posteriores_arana_polea,Elevaciones Posteriores Araña en Polea,Aislamiento,Polea,Abducción Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior,Deltoides:primary:1.0:Deltoides Posterior | Trapecio:secondary:0.6: | Romboides:secondary:0.5:,0,0,,,,
627,deltoides_aperturas_inversas_maquina_pec_deck,Aperturas Inversas en Máquina Pec Deck (Reverse Pec Fly),Aislamiento,Máquina,Abducción Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior,Deltoides:primary:1.0:Deltoides Posterior | Trapecio:secondary:0.6: | Romboides:secondary:0.5:,0,0,,,,
628,deltoides_face_pull_polea,Face Pull en Polea,Accesorio,Polea,Tirón Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior / Trapecio,Deltoides:primary:1.0:Deltoides Posterior | Trapecio:secondary:0.7:Espalda alta | Dorsales:secondary:0.5:Espalda alta | Manguito Rotador:secondary:0.5:,0,5,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Manguito Rotador"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Espalda alta"" en Trapecio. || 1.5_FREE_EMPHASIS: Emphasis ""Espalda alta"" en un padre sin cabezas declaradas (Dorsales). || 3.1_IQR_CNC: cnc=1.8 es outlier IQR para tipo=Accesorio, equipo=Polea (2.00–2.00). || 3.1_IQR_TTC: ttc=1.6 es outlier IQR para tipo=Accesorio, equipo=Polea (1.80–1.80).",
629,deltoides_face_pull_polea_unilateral,Face Pull en Polea Unilateral,Accesorio,Polea,Tirón Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior / Trapecio,Deltoides:primary:1.0:Deltoides Posterior / Trapecio | Trapecio:secondary:0.7: | Manguito Rotador:secondary:0.5:,0,3,ORANGE,1.4_NONCANONICAL_MUSCLE | 3.1_IQR_CNC | 3.1_IQR_TTC,"1.4_NONCANONICAL_MUSCLE: ""Manguito Rotador"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 3.1_IQR_CNC: cnc=1.8 es outlier IQR para tipo=Accesorio, equipo=Polea (2.00–2.00). || 3.1_IQR_TTC: ttc=1.6 es outlier IQR para tipo=Accesorio, equipo=Polea (1.80–1.80).",
630,deltoides_face_pull_banda,Face Pull en Banda Elástica,Accesorio,Banda Elástica,Tirón Horizontal,,2.5,1.8,0.3,1.6,Deltoides Posterior / Trapecio,Deltoides:primary:1.0:Deltoides Posterior | Trapecio:secondary:0.7:Espalda alta | Dorsales:secondary:0.5:Espalda alta | Manguito Rotador:secondary:0.5:,0,3,ORANGE,1.4_NONCANONICAL_MUSCLE | 1.5_FREE_EMPHASIS | 1.5_FREE_EMPHASIS,"1.4_NONCANONICAL_MUSCLE: ""Manguito Rotador"" no pertenece a los 17 padres de ExerciseAnatomy.kt. || 1.5_FREE_EMPHASIS: Emphasis libre ""Espalda alta"" en Trapecio. || 1.5_FREE_EMPHASIS: Emphasis ""Espalda alta"" en un padre sin cabezas declaradas (Dorsales).",
631,quads_sentadilla_trasera_barra_alta,Sentadilla Trasera Barra Alta con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor | Erectores Espinales:secondary:0.5:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
632,quads_sentadilla_trasera_barra_baja,Sentadilla Trasera Barra Baja con Barra Recta,Accesorio,Barra,Dominante de Rodilla / Dominante Cadera,,2.8,2.2,0.5,2.0,Cuádriceps / Cadera,Cuádriceps:primary:1.0:Cuádriceps / Cadera | Glúteos:secondary:0.7:mayor | Erectores Espinales:secondary:0.6:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Cadera"" en Cuádriceps.",
633,quads_sentadilla_trasera_barra_ssb,Sentadilla Trasera con Barra Safety (SSB),Accesorio,Barra Safety,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor | Erectores Espinales:secondary:0.5:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
634,quads_sentadilla_trasera_mancuernas,Sentadilla Trasera con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
635,quads_sentadilla_trasera_kettlebell,Sentadilla Trasera con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
636,quads_sentadilla_trasera_maquina_smith,Sentadilla Trasera en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
637,quads_sentadilla_frontal_barra_recta,Sentadilla Frontal con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor | Core:secondary:0.6:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
638,quads_sentadilla_frontal_barra_ssb,Sentadilla Frontal con Barra Safety (SSB),Accesorio,Barra Safety,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor | Core:secondary:0.6:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
639,quads_sentadilla_frontal_mancuernas,Sentadilla Frontal con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
640,quads_sentadilla_frontal_kettlebell,Sentadilla Frontal con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
641,quads_sentadilla_frontal_maquina_smith,Sentadilla Frontal en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
642,quads_sentadilla_bazuca_barra_recta,Sentadilla Bazuca con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
643,quads_sentadilla_bazuca_mancuerna,Sentadilla Bazuca con Mancuerna,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
644,quads_sentadilla_bazuca_kettlebell,Sentadilla Bazuca con Kettlebell,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
645,quads_sentadilla_bazuca_maquina_smith,Sentadilla Bazuca en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
646,quads_sentadilla_somersault_barra_recta,Sentadilla Somersault con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteos:secondary:0.4:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",YES
647,quads_sentadilla_somersault_mancuerna,Sentadilla Somersault con Mancuerna,Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteos:secondary:0.4:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",
648,quads_sentadilla_somersault_kettlebell,Sentadilla Somersault con Kettlebell,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteos:secondary:0.4:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",YES
649,quads_sentadilla_somersault_maquina_smith,Sentadilla Somersault en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Vasto Lateral / Cuádriceps,Cuádriceps:primary:1.0:Vasto Lateral / Cuádriceps | Glúteos:secondary:0.4:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Vasto Lateral / Cuádriceps"" en Cuádriceps.",
650,quads_sentadilla_zercher_barra_recta,Sentadilla Zercher con Barra Recta,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Core,Cuádriceps:primary:1.0:Cuádriceps / Core | Core:secondary:0.7: | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Core"" en Cuádriceps.",
651,quads_sentadilla_copa_mancuerna,Sentadilla Copa con Mancuerna (Goblet Squat),Accesorio,Mancuerna,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps,Cuádriceps:primary:1.0:Cuádriceps | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps"" en Cuádriceps.",YES
652,quads_sentadilla_copa_kettlebell,Sentadilla Copa con Kettlebell,Accesorio,Kettlebell,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps,Cuádriceps:primary:1.0:Cuádriceps | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps"" en Cuádriceps.",
653,quads_sentadilla_copa_disco,Sentadilla Copa con Disco,Accesorio,Disco,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps,Cuádriceps:primary:1.0:Cuádriceps | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps"" en Cuádriceps.",
654,quads_sentadilla_hack_maquina,Sentadilla en Máquina Hack,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
655,quads_sentadilla_hack_invertida_maquina,Sentadilla Invertida en Máquina Hack,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",YES
656,quads_sentadilla_hack_barra_recta,Sentadilla Hack con Barra Libre,Accesorio,Barra,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
657,quads_sentadilla_hack_maquina_smith,Sentadilla Hack en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",YES
658,quads_sentadilla_pendulo_maquina,Sentadilla en Máquina Péndulo,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
659,quads_sentadilla_belt_squat_maquina,Sentadilla en Máquina Belt Squat,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.5:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
660,quads_sentadilla_sissy_libre,Sentadilla Sissy Libre,Accesorio,Peso Corporal,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.4:,0,0,,,,
661,quads_sentadilla_sissy_maquina_smith,Sentadilla Sissy en Máquina Smith,Accesorio,Máquina Smith,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
662,quads_sentadilla_sissy_maquina_hack,Sentadilla Sissy en Máquina Hack,Accesorio,Máquina,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
663,quads_sentadilla_sissy_maquina_pendulo,Sentadilla Sissy en Máquina Péndulo,Accesorio,Máquina,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
664,quads_sentadilla_sissy_prensa,Sentadilla Sissy en Prensa de Piernas,Accesorio,Máquina,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
665,quads_sentadilla_sissy_banco,Sentadilla Sissy en Banco Sissy,Accesorio,Peso Corporal,Dominante Rodilla / Estiramiento,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.3:,0,0,,,,
666,quads_reverse_nordic_peso_corporal,Curl Nórdico Inverso (Reverse Nordic Curl),Aislamiento,Peso Corporal,Estiramiento Biarticular,,2.8,2.2,0.5,2.0,Recto Femoral / Cuádriceps,Cuádriceps:primary:1.0:Recto Femoral / Cuádriceps | Core:secondary:0.5:,0,0,,,,YES
667,quads_prensa_piernas_45_maquina,Prensa de Piernas a 45º en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
668,quads_prensa_piernas_horizontal_maquina,Prensa de Piernas Horizontal en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
669,quads_prensa_piernas_vertical_maquina,Prensa de Piernas Vertical en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
670,quads_prensa_piernas_unilateral_maquina,Prensa de Piernas Unilateral en Máquina,Accesorio,Máquina,Dominante de Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps Dominante,Cuádriceps:primary:1.0:Cuádriceps Dominante | Glúteos:secondary:0.6:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps Dominante"" en Cuádriceps.",
671,quads_extension_cuadriceps_maquina,Extensión de Cuádriceps en Máquina,Aislamiento,Máquina,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.3:,0,0,,,,YES
672,quads_extension_cuadriceps_maquina_unilateral,Extensión de Cuádriceps Unilateral en Máquina,Aislamiento,Máquina,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.3:,0,0,,,,
673,quads_extension_cuadriceps_polea,Extensión de Cuádriceps en Polea,Aislamiento,Polea,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.3:,0,4,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
674,quads_extension_cuadriceps_polea_unilateral,Extensión de Cuádriceps en Polea Unilateral,Aislamiento,Polea,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.3:,0,4,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",YES
675,quads_extension_cuadriceps_banda,Extensión de Cuádriceps en Banda Elástica,Aislamiento,Banda Elástica,Extensión Rodilla,,2.8,2.2,0.5,2.0,Cuádriceps / Recto Femoral,Cuádriceps:primary:1.0:Cuádriceps / Recto Femoral | Antebrazo:secondary:0.3:,0,4,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.30–2.10). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.70–2.50). || 3.1_IQR_SSC: ssc=0.5 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (-0.05–0.35). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Aislamiento, equipo=Banda Elástica (1.35–1.75).",
676,quads_sentadilla_bulgara_mancuernas,Sentadilla Búlgara con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
677,quads_sentadilla_bulgara_kettlebell,Sentadilla Búlgara con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
678,quads_sentadilla_bulgara_barra_recta,Sentadilla Búlgara con Barra Recta,Accesorio,Barra,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
679,quads_sentadilla_bulgara_polea,Sentadilla Búlgara en Polea,Accesorio,Polea,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,4,BLUE,1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_TTC,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Accesorio, equipo=Polea (2.00–2.00). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Accesorio, equipo=Polea (2.50–2.50). || 3.1_IQR_TTC: ttc=2.0 es outlier IQR para tipo=Accesorio, equipo=Polea (1.80–1.80).",
680,quads_sentadilla_bulgara_maquina_smith,Sentadilla Búlgara en Máquina Smith,Accesorio,Máquina Smith,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
681,quads_sentadilla_bulgara_peso_corporal,Sentadilla Búlgara con Peso Corporal,Accesorio,Peso Corporal,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
682,quads_zancada_frontal_mancuernas,Zancada Frontal con Mancuernas,Accesorio,Mancuerna,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
683,quads_zancada_frontal_kettlebell,Zancada Frontal con Kettlebells,Accesorio,Kettlebell,Dominante de Rodilla Unilateral,,2.8,2.2,0.5,2.0,Cuádriceps / Glúteo,Cuádriceps:primary:1.0:Cuádriceps / Glúteo | Glúteos:secondary:0.7:mayor,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Cuádriceps / Glúteo"" en Cuádriceps.",
